dataset,generator,variant,vehicles,distance,feasible,violations,base_runtime,bks_vehicles,bks_distance,vehicle_gap,distance_gap_pct,distance_gap_comparable,bks_source
R111,nearest_neighbor,fast_repair_merge,17,1694.151191,True,0,0.006675,10,1096.73,7,54.472951,False,SINTEF VRPTW 100 customers
R111,nearest_neighbor,fast_repair_merge_elim,13,1425.517968,True,0,0.006675,10,1096.73,3,29.978934,False,SINTEF VRPTW 100 customers
R111,nearest_neighbor,full_ftv,13,1343.574821,True,0,0.006675,10,1096.73,3,22.507346,False,SINTEF VRPTW 100 customers
R111,regret_insertion,fast_only,20,3272.652999,True,0,0.427389,10,1096.73,10,198.400974,False,SINTEF VRPTW 100 customers
R111,regret_insertion,fast_repair,20,3272.652999,True,0,0.427389,10,1096.73,10,198.400974,False,SINTEF VRPTW 100 customers
R111,regret_insertion,fast_repair_merge,20,3272.652999,True,0,0.427389,10,1096.73,10,198.400974,False,SINTEF VRPTW 100 customers
R111,regret_insertion,fast_repair_merge_elim,20,3272.652999,True,0,0.427389,10,1096.73,10,198.400974,False,SINTEF VRPTW 100 customers
R111,regret_insertion,full_ftv,18,2527.380646,True,0,0.427389,10,1096.73,8,130.446933,False,SINTEF VRPTW 100 customers
R112,greedy_insertion,fast_only,12,1362.872370,True,0,0.415182,9,982.14,3,38.765590,False,SINTEF VRPTW 100 customers
R112,greedy_insertion,fast_repair,12,1362.872370,True,0,0.415182,9,982.14,3,38.765590,False,SINTEF VRPTW 100 customers
R112,greedy_insertion,fast_repair_merge,12,1362.872370,True,0,0.415182,9,982.14,3,38.765590,False,SINTEF VRPTW 100 customers
R112,greedy_insertion,fast_repair_merge_elim,12,1362.872370,True,0,0.415182,9,982.14,3,38.765590,False,SINTEF VRPTW 100 customers
R112,greedy_insertion,full_ftv,12,1188.949648,True,0,0.415182,9,982.14,3,21.057044,False,SINTEF VRPTW 100 customers
R112,nearest_neighbor,fast_only,14,1364.931203,True,0,0.006228,9,982.14,5,38.975218,False,SINTEF VRPTW 100 customers
R112,nearest_neighbor,fast_repair,14,1364.931203,True,0,0.006228,9,982.14,5,38.975218,False,SINTEF VRPTW 100 customers
R112,nearest_neighbor,fast_repair_merge,13,1334.583522,True,0,0.006228,9,982.14,4,35.885263,False,SINTEF VRPTW 100 customers
R112,nearest_neighbor,fast_repair_merge_elim,12,1254.320588,True,0,0.006228,9,982.14,3,27.713013,False,SINTEF VRPTW 100 customers
R112,nearest_neighbor,full_ftv,12,1196.990368,True,0,0.006228,9,982.14,3,21.875737,False,SINTEF VRPTW 100 customers
R112,regret_insertion,fast_only,18,2906.257062,True,0,0.444816,9,982.14,9,195.910671,False,SINTEF VRPTW 100 customers
R112,regret_insertion,fast_repair,18,2906.257062,True,0,0.444816,9,982.14,9,195.910671,False,SINTEF VRPTW 100 customers
R112,regret_insertion,fast_repair_merge,18,2906.257062,True,0,0.444816,9,982.14,9,195.910671,False,SINTEF VRPTW 100 customers
R112,regret_insertion,fast_repair_merge_elim,18,2906.257062,True,0,0.444816,9,982.14,9,195.910671,False,SINTEF VRPTW 100 customers
R112,regret_insertion,full_ftv,18,2864.111202,True,0,0.444816,9,982.14,9,191.619443,False,SINTEF VRPTW 100 customers
R201,greedy_insertion,fast_only,5,1855.377752,True,0,0.331207,4,1252.37,1,48.149329,False,SINTEF VRPTW 100 customers
R201,greedy_insertion,fast_repair,5,1855.377752,True,0,0.331207,4,1252.37,1,48.149329,False,SINTEF VRPTW 100 customers
R201,greedy_insertion,fast_repair_merge,5,1855.377752,True,0,0.331207,4,1252.37,1,48.149329,False,SINTEF VRPTW 100 customers
R201,greedy_insertion,fast_repair_merge_elim,4,1626.496773,True,0,0.331207,4,1252.37,0,29.873502,True,SINTEF VRPTW 100 customers
R201,greedy_insertion,full_ftv,4,1507.200026,True,0,0.331207,4,1252.37,0,20.347823,True,SINTEF VRPTW 100 customers
R201,nearest_neighbor,fast_only,15,1984.955876,True,0,0.009128,4,1252.37,11,58.495962,False,SINTEF VRPTW 100 customers
R201,nearest_neighbor,fast_repair,15,1984.955876,True,0,0.009128,4,1252.37,11,58.495962,False,SINTEF VRPTW 100 customers
R201,nearest_neighbor,fast_repair_merge,6,2002.554553,True,0,0.009128,4,1252.37,2,59.901192,False,SINTEF VRPTW 100 customers
R201,nearest_neighbor,fast_repair_merge_elim,5,1843.897482,True,0,0.009128,4,1252.37,1,47.232645,False,SINTEF VRPTW 100 customers
R201,nearest_neighbor,full_ftv,5,1611.790288,True,0,0.009128,4,1252.37,1,28.699209,False,SINTEF VRPTW 100 customers
R201,regret_insertion,fast_only,7,3324.159107,True,0,0.358178,4,1252.37,3,165.429474,False,SINTEF VRPTW 100 customers
R201,regret_insertion,fast_repair,7,3324.159107,True,0,0.358178,4,1252.37,3,165.429474,False,SINTEF VRPTW 100 customers
R201,regret_insertion,fast_repair_merge,7,3324.159107,True,0,0.358178,4,1252.37,3,165.429474,False,SINTEF VRPTW 100 customers
R201,regret_insertion,fast_repair_merge_elim,6,2926.125190,True,0,0.358178,4,1252.37,2,133.647020,False,SINTEF VRPTW 100 customers
R201,regret_insertion,full_ftv,6,1794.782859,True,0,0.358178,4,1252.37,2,43.310911,False,SINTEF VRPTW 100 customers
R202,greedy_insertion,fast_only,5,1930.073961,True,0,0.385123,3,1191.70,2,61.959718,False,SINTEF VRPTW 100 customers
R202,greedy_insertion,fast_repair,5,1930.073961,True,0,0.385123,3,1191.70,2,61.959718,False,SINTEF VRPTW 100 customers
R202,greedy_insertion,fast_repair_merge,5,1930.073961,True,0,0.385123,3,1191.70,2,61.959718,False,SINTEF VRPTW 100 customers
R202,greedy_insertion,fast_repair_merge_elim,4,1607.225656,True,0,0.385123,3,1191.70,1,34.868310,False,SINTEF VRPTW 100 customers
R202,greedy_insertion,full_ftv,4,1481.335583,True,0,0.385123,3,1191.70,1,24.304404,False,SINTEF VRPTW 100 customers
R202,nearest_neighbor,fast_only,14,1812.994209,True,0,0.007385,3,1191.70,11,52.135119,False,SINTEF VRPTW 100 customers
R202,nearest_neighbor,fast_repair,14,1812.994209,True,0,0.007385,3,1191.70,11,52.135119,False,SINTEF VRPTW 100 customers
R202,nearest_neighbor,fast_repair_merge,7,1764.190732,True,0,0.007385,3,1191.70,4,48.039837,False,SINTEF VRPTW 100 customers
R202,nearest_neighbor,fast_repair_merge_elim,4,1483.149282,True,0,0.007385,3,1191.70,1,24.456598,False,SINTEF VRPTW 100 customers
R202,nearest_neighbor,full_ftv,4,1303.974642,True,0,0.007385,3,1191.70,1,9.421385,False,SINTEF VRPTW 100 customers
R202,regret_insertion,fast_only,6,2762.271110,True,0,0.386559,3,1191.70,3,131.792491,False,SINTEF VRPTW 100 customers
R202,regret_insertion,fast_repair,6,2762.271110,True,0,0.386559,3,1191.70,3,131.792491,False,SINTEF VRPTW 100 customers
R202,regret_insertion,fast_repair_merge,6,2762.271110,True,0,0.386559,3,1191.70,3,131.792491,False,SINTEF VRPTW 100 customers
R202,regret_insertion,fast_repair_merge_elim,5,2416.816477,True,0,0.386559,3,1191.70,2,102.804101,False,SINTEF VRPTW 100 customers
R202,regret_insertion,full_ftv,5,1803.229943,True,0,0.386559,3,1191.70,2,51.315763,False,SINTEF VRPTW 100 customers
R203,greedy_insertion,fast_only,4,1598.576530,True,0,0.546453,3,939.50,1,70.151839,False,SINTEF VRPTW 100 customers
R203,greedy_insertion,fast_repair,4,1598.576530,True,0,0.546453,3,939.50,1,70.151839,False,SINTEF VRPTW 100 customers
R203,greedy_insertion,fast_repair_merge,4,1598.576530,True,0,0.546453,3,939.50,1,70.151839,False,SINTEF VRPTW 100 customers
R203,greedy_insertion,fast_repair_merge_elim,3,1499.050937,True,0,0.546453,3,939.50,0,59.558375,True,SINTEF VRPTW 100 customers
R203,greedy_insertion,full_ftv,3,1330.664431,True,0,0.546453,3,939.50,0,41.635384,True,SINTEF VRPTW 100 customers
R203,nearest_neighbor,fast_only,11,1532.724349,True,0,0.006860,3,939.50,8,63.142560,False,SINTEF VRPTW 100 customers
R203,nearest_neighbor,fast_repair,11,1532.724349,True,0,0.006860,3,939.50,8,63.142560,False,SINTEF VRPTW 100 customers
R203,nearest_neighbor,fast_repair_merge,4,1689.342095,True,0,0.006860,3,939.50,1,79.812889,False,SINTEF VRPTW 100 customers
R203,nearest_neighbor,fast_repair_merge_elim,3,1637.573869,True,0,0.006860,3,939.50,0,74.302700,True,SINTEF VRPTW 100 customers
R203,nearest_neighbor,full_ftv,3,1333.267123,True,0,0.006860,3,939.50,0,41.912413,True,SINTEF VRPTW 100 customers
R203,regret_insertion,fast_only,4,2238.053027,True,0,0.477759,3,939.50,1,138.217459,False,SINTEF VRPTW 100 customers
R203,regret_insertion,fast_repair,4,2238.053027,True,0,0.477759,3,939.50,1,138.217459,False,SINTEF VRPTW 100 customers
R203,regret_insertion,fast_repair_merge,4,2238.053027,True,0,0.477759,3,939.50,1,138.217459,False,SINTEF VRPTW 100 customers
R203,regret_insertion,fast_repair_merge_elim,4,2238.053027,True,0,0.477759,3,939.50,1,138.217459,False,SINTEF VRPTW 100 customers
R203,regret_insertion,full_ftv,4,1620.428068,True,0,0.477759,3,939.50,1,72.477708,False,SINTEF VRPTW 100 customers
R204,greedy_insertion,fast_only,3,1352.183948,True,0,0.804937,2,825.52,1,63.797842,False,SINTEF VRPTW 100 customers
R204,greedy_insertion,fast_repair,3,1352.183948,True,0,0.804937,2,825.52,1,63.797842,False,SINTEF VRPTW 100 customers
R204,greedy_insertion,fast_repair_merge,3,1352.183948,True,0,0.804937,2,825.52,1,63.797842,False,SINTEF VRPTW 100 customers
R204,greedy_insertion,fast_repair_merge_elim,3,1352.183948,True,0,0.804937,2,825.52,1,63.797842,False,SINTEF VRPTW 100 customers
R204,greedy_insertion,full_ftv,3,1151.089000,True,0,0.804937,2,825.52,1,39.438051,False,SINTEF VRPTW 100 customers
R204,nearest_neighbor,fast_only,10,1381.005651,True,0,0.006042,2,825.52,8,67.289181,False,SINTEF VRPTW 100 customers
R204,nearest_neighbor,fast_repair,10,1381.005651,True,0,0.006042,2,825.52,8,67.289181,False,SINTEF VRPTW 100 customers
R204,nearest_neighbor,fast_repair_merge,4,1359.675331,True,0,0.006042,2,825.52,2,64.705317,False,SINTEF VRPTW 100 customers
R204,nearest_neighbor,fast_repair_merge_elim,3,1178.593328,True,0,0.006042,2,825.52,1,42.769809,False,SINTEF VRPTW 100 customers
R204,nearest_neighbor,full_ftv,3,1071.877661,True,0,0.006042,2,825.52,1,29.842725,False,SINTEF VRPTW 100 customers
R204,regret_insertion,fast_only,3,1609.102209,True,0,0.670024,2,825.52,1,94.919833,False,SINTEF VRPTW 100 customers
R204,regret_insertion,fast_repair,3,1609.102209,True,0,0.670024,2,825.52,1,94.919833,False,SINTEF VRPTW 100 customers
R204,regret_insertion,fast_repair_merge,3,1609.102209,True,0,0.670024,2,825.52,1,94.919833,False,SINTEF VRPTW 100 customers
R204,regret_insertion,fast_repair_merge_elim,3,1609.102209,True,0,0.670024,2,825.52,1,94.919833,False,SINTEF VRPTW 100 customers
R204,regret_insertion,full_ftv,3,1608.741812,True,0,0.670024,2,825.52,1,94.876176,False,SINTEF VRPTW 100 customers
R205,greedy_insertion,fast_only,4,1525.157842,True,0,0.382685,3,994.43,1,53.370055,False,SINTEF VRPTW 100 customers
R205,greedy_insertion,fast_repair,4,1525.157842,True,0,0.382685,3,994.43,1,53.370055,False,SINTEF VRPTW 100 customers
R205,greedy_insertion,fast_repair_merge,4,1525.157842,True,0,0.382685,3,994.43,1,53.370055,False,SINTEF VRPTW 100 customers
R205,greedy_insertion,fast_repair_merge_elim,4,1525.157842,True,0,0.382685,3,994.43,1,53.370055,False,SINTEF VRPTW 100 customers
R205,greedy_insertion,full_ftv,4,1326.860828,True,0,0.382685,3,994.43,1,33.429284,False,SINTEF VRPTW 100 customers
R205,nearest_neighbor,fast_only,8,1519.367801,True,0,0.009058,3,994.43,5,52.787808,False,SINTEF VRPTW 100 customers
R205,nearest_neighbor,fast_repair,8,1519.367801,True,0,0.009058,3,994.43,5,52.787808,False,SINTEF VRPTW 100 customers
R205,nearest_neighbor,fast_repair_merge,4,1535.343400,True,0,0.009058,3,994.43,1,54.394316,False,SINTEF VRPTW 100 customers
R205,nearest_neighbor,fast_repair_merge_elim,4,1535.343400,True,0,0.009058,3,994.43,1,54.394316,False,SINTEF VRPTW 100 customers
R205,nearest_neighbor,full_ftv,4,1451.156783,True,0,0.009058,3,994.43,1,45.928500,False,SINTEF VRPTW 100 customers
R205,regret_insertion,fast_only,5,2708.774554,True,0,0.384357,3,994.43,2,172.394694,False,SINTEF VRPTW 100 customers
R205,regret_insertion,fast_repair,5,2708.774554,True,0,0.384357,3,994.43,2,172.394694,False,SINTEF VRPTW 100 customers
R205,regret_insertion,fast_repair_merge,5,2708.774554,True,0,0.384357,3,994.43,2,172.394694,False,SINTEF VRPTW 100 customers
R205,regret_insertion,fast_repair_merge_elim,5,2708.774554,True,0,0.384357,3,994.43,2,172.394694,False,SINTEF VRPTW 100 customers
R205,regret_insertion,full_ftv,5,1680.625225,True,0,0.384357,3,994.43,2,69.003874,False,SINTEF VRPTW 100 customers
R206,greedy_insertion,fast_only,4,1464.483398,True,0,0.496512,3,906.14,1,61.617785,False,SINTEF VRPTW 100 customers
R206,greedy_insertion,fast_repair,4,1464.483398,True,0,0.496512,3,906.14,1,61.617785,False,SINTEF VRPTW 100 customers
R206,greedy_insertion,fast_repair_merge,3,1413.989145,True,0,0.496512,3,906.14,0,56.045329,True,SINTEF VRPTW 100 customers
R206,greedy_insertion,fast_repair_merge_elim,3,1413.989145,True,0,0.496512,3,906.14,0,56.045329,True,SINTEF VRPTW 100 customers
R206,greedy_insertion,full_ftv,3,1297.322477,True,0,0.496512,3,906.14,0,43.170203,True,SINTEF VRPTW 100 customers
R206,nearest_neighbor,fast_only,8,1513.053512,True,0,0.007045,3,906.14,5,66.977897,False,SINTEF VRPTW 100 customers
R206,nearest_neighbor,fast_repair,8,1513.053512,True,0,0.007045,3,906.14,5,66.977897,False,SINTEF VRPTW 100 customers
R206,nearest_neighbor,fast_repair_merge,4,1515.337134,True,0,0.007045,3,906.14,1,67.229913,False,SINTEF VRPTW 100 customers
R206,nearest_neighbor,fast_repair_merge_elim,3,1354.140506,True,0,0.007045,3,906.14,0,49.440540,True,SINTEF VRPTW 100 customers
R206,nearest_neighbor,full_ftv,3,1276.088931,True,0,0.007045,3,906.14,0,40.826907,True,SINTEF VRPTW 100 customers
R206,regret_insertion,fast_only,4,2410.985234,True,0,0.455064,3,906.14,1,166.072046,False,SINTEF VRPTW 100 customers
R206,regret_insertion,fast_repair,4,2410.985234,True,0,0.455064,3,906.14,1,166.072046,False,SINTEF VRPTW 100 customers
R206,regret_insertion,fast_repair_merge,4,2410.985234,True,0,0.455064,3,906.14,1,166.072046,False,SINTEF VRPTW 100 customers
R206,regret_insertion,fast_repair_merge_elim,4,2410.985234,True,0,0.455064,3,906.14,1,166.072046,False,SINTEF VRPTW 100 customers
R206,regret_insertion,full_ftv,4,1720.537317,True,0,0.455064,3,906.14,1,89.875441,False,SINTEF VRPTW 100 customers
R207,greedy_insertion,fast_only,3,1292.631274,True,0,0.614357,2,890.61,1,45.139991,False,SINTEF VRPTW 100 customers
R207,greedy_insertion,fast_repair,3,1292.631274,True,0,0.614357,2,890.61,1,45.139991,False,SINTEF VRPTW 100 customers
R207,greedy_insertion,fast_repair_merge,3,1292.631274,True,0,0.614357,2,890.61,1,45.139991,False,SINTEF VRPTW 100 customers
R207,greedy_insertion,fast_repair_merge_elim,3,1292.631274,True,0,0.614357,2,890.61,1,45.139991,False,SINTEF VRPTW 100 customers
R207,greedy_insertion,full_ftv,3,1086.144387,True,0,0.614357,2,890.61,1,21.955108,False,SINTEF VRPTW 100 customers
R207,nearest_neighbor,fast_only,9,1429.512314,True,0,0.006851,2,890.61,7,60.509349,False,SINTEF VRPTW 100 customers
R207,nearest_neighbor,fast_repair,9,1429.512314,True,0,0.006851,2,890.61,7,60.509349,False,SINTEF VRPTW 100 customers
R207,nearest_neighbor,fast_repair_merge,4,1495.288695,True,0,0.006851,2,890.61,2,67.894892,False,SINTEF VRPTW 100 customers
R207,nearest_neighbor,fast_repair_merge_elim,3,1346.417314,True,0,0.006851,2,890.61,1,51.179227,False,SINTEF VRPTW 100 customers
R207,nearest_neighbor,full_ftv,3,1233.194265,True,0,0.006851,2,890.61,1,38.466250,False,SINTEF VRPTW 100 customers
R207,regret_insertion,fast_only,4,2037.899015,True,0,0.579186,2,890.61,2,128.820585,False,SINTEF VRPTW 100 customers
R207,regret_insertion,fast_repair,4,2037.899015,True,0,0.579186,2,890.61,2,128.820585,False,SINTEF VRPTW 100 customers
R207,regret_insertion,fast_repair_merge,4,2037.899015,True,0,0.579186,2,890.61,2,128.820585,False,SINTEF VRPTW 100 customers
R207,regret_insertion,fast_repair_merge_elim,3,1890.769460,True,0,0.579186,2,890.61,1,112.300497,False,SINTEF VRPTW 100 customers
R207,regret_insertion,full_ftv,3,1678.191693,True,0,0.579186,2,890.61,1,88.431715,False,SINTEF VRPTW 100 customers
R208,greedy_insertion,fast_only,3,1108.453356,True,0,1.019772,2,726.82,1,52.507272,False,SINTEF VRPTW 100 customers
R208,greedy_insertion,fast_repair,3,1108.453356,True,0,1.019772,2,726.82,1,52.507272,False,SINTEF VRPTW 100 customers
R208,greedy_insertion,fast_repair_merge,3,1108.453356,True,0,1.019772,2,726.82,1,52.507272,False,SINTEF VRPTW 100 customers
R208,greedy_insertion,fast_repair_merge_elim,3,1108.453356,True,0,1.019772,2,726.82,1,52.507272,False,SINTEF VRPTW 100 customers
R208,greedy_insertion,full_ftv,3,870.423219,True,0,1.019772,2,726.82,1,19.757742,False,SINTEF VRPTW 100 customers
R208,nearest_neighbor,fast_only,5,1104.355462,True,0,0.006173,2,726.82,3,51.943461,False,SINTEF VRPTW 100 customers
R208,nearest_neighbor,fast_repair,5,1104.355462,True,0,0.006173,2,726.82,3,51.943461,False,SINTEF VRPTW 100 customers
R208,nearest_neighbor,fast_repair_merge,3,1134.442514,True,0,0.006173,2,726.82,1,56.083007,False,SINTEF VRPTW 100 customers
R208,nearest_neighbor,fast_repair_merge_elim,3,1134.442514,True,0,0.006173,2,726.82,1,56.083007,False,SINTEF VRPTW 100 customers
R208,nearest_neighbor,full_ftv,3,981.260004,True,0,0.006173,2,726.82,1,35.007293,False,SINTEF VRPTW 100 customers
R208,regret_insertion,fast_only,3,1603.356203,True,0,0.705207,2,726.82,1,120.598801,False,SINTEF VRPTW 100 customers
R208,regret_insertion,fast_repair,3,1603.356203,True,0,0.705207,2,726.82,1,120.598801,False,SINTEF VRPTW 100 customers
R208,regret_insertion,fast_repair_merge,3,1603.356203,True,0,0.705207,2,726.82,1,120.598801,False,SINTEF VRPTW 100 customers
R208,regret_insertion,fast_repair_merge_elim,3,1603.356203,True,0,0.705207,2,726.82,1,120.598801,False,SINTEF VRPTW 100 customers
R208,regret_insertion,full_ftv,3,1418.035744,True,0,0.705207,2,726.82,1,95.101365,False,SINTEF VRPTW 100 customers
R209,greedy_insertion,fast_only,3,1384.763681,True,0,0.438341,3,909.16,0,52.312429,True,SINTEF VRPTW 100 customers
R209,greedy_insertion,fast_repair,3,1384.763681,True,0,0.438341,3,909.16,0,52.312429,True,SINTEF VRPTW 100 customers
R209,greedy_insertion,fast_repair_merge,3,1384.763681,True,0,0.438341,3,909.16,0,52.312429,True,SINTEF VRPTW 100 customers
R209,greedy_insertion,fast_repair_merge_elim,3,1384.763681,True,0,0.438341,3,909.16,0,52.312429,True,SINTEF VRPTW 100 customers
R209,greedy_insertion,full_ftv,3,1191.714817,True,0,0.438341,3,909.16,0,31.078668,True,SINTEF VRPTW 100 customers
R209,nearest_neighbor,fast_only,8,1467.577681,True,0,0.008104,3,909.16,5,61.421277,False,SINTEF VRPTW 100 customers
R209,nearest_neighbor,fast_repair,8,1467.577681,True,0,0.008104,3,909.16,5,61.421277,False,SINTEF VRPTW 100 customers
R209,nearest_neighbor,fast_repair_merge,5,1504.740715,True,0,0.008104,3,909.16,2,65.508900,False,SINTEF VRPTW 100 customers
R209,nearest_neighbor,fast_repair_merge_elim,4,1383.490095,True,0,0.008104,3,909.16,1,52.172345,False,SINTEF VRPTW 100 customers
R209,nearest_neighbor,full_ftv,4,1299.004757,True,0,0.008104,3,909.16,1,42.879664,False,SINTEF VRPTW 100 customers
R209,regret_insertion,fast_only,5,2465.686278,True,0,0.494706,3,909.16,2,171.204879,False,SINTEF VRPTW 100 customers
R209,regret_insertion,fast_repair,5,2465.686278,True,0,0.494706,3,909.16,2,171.204879,False,SINTEF VRPTW 100 customers
R209,regret_insertion,fast_repair_merge,4,2222.574052,True,0,0.494706,3,909.16,1,144.464566,False,SINTEF VRPTW 100 customers
R209,regret_insertion,fast_repair_merge_elim,4,2222.574052,True,0,0.494706,3,909.16,1,144.464566,False,SINTEF VRPTW 100 customers
R209,regret_insertion,full_ftv,4,2014.261815,True,0,0.494706,3,909.16,1,121.551962,False,SINTEF VRPTW 100 customers
R210,greedy_insertion,fast_only,4,1651.857089,True,0,0.429224,3,939.37,1,75.847333,False,SINTEF VRPTW 100 customers
R210,greedy_insertion,fast_repair,4,1651.857089,True,0,0.429224,3,939.37,1,75.847333,False,SINTEF VRPTW 100 customers
R210,greedy_insertion,fast_repair_merge,4,1651.857089,True,0,0.429224,3,939.37,1,75.847333,False,SINTEF VRPTW 100 customers
R210,greedy_insertion,fast_repair_merge_elim,3,1421.496143,True,0,0.429224,3,939.37,0,51.324413,True,SINTEF VRPTW 100 customers
R210,greedy_insertion,full_ftv,3,1282.173185,True,0,0.429224,3,939.37,0,36.492882,True,SINTEF VRPTW 100 customers
R210,nearest_neighbor,fast_only,9,1482.742503,True,0,0.007638,3,939.37,6,57.844353,False,SINTEF VRPTW 100 customers
R210,nearest_neighbor,fast_repair,9,1482.742503,True,0,0.007638,3,939.37,6,57.844353,False,SINTEF VRPTW 100 customers
R210,nearest_neighbor,fast_repair_merge,5,1387.795975,True,0,0.007638,3,939.37,2,47.736885,False,SINTEF VRPTW 100 customers
R210,nearest_neighbor,fast_repair_merge_elim,4,1172.056722,True,0,0.007638,3,939.37,1,24.770508,False,SINTEF VRPTW 100 customers
R210,nearest_neighbor,full_ftv,4,1077.880109,True,0,0.007638,3,939.37,1,14.745000,False,SINTEF VRPTW 100 customers
R210,regret_insertion,fast_only,4,2595.854881,True,0,0.419192,3,939.37,1,176.339981,False,SINTEF VRPTW 100 customers
R210,regret_insertion,fast_repair,4,2595.854881,True,0,0.419192,3,939.37,1,176.339981,False,SINTEF VRPTW 100 customers
R210,regret_insertion,fast_repair_merge,4,2595.854881,True,0,0.419192,3,939.37,1,176.339981,False,SINTEF VRPTW 100 customers
R210,regret_insertion,fast_repair_merge_elim,4,2595.854881,True,0,0.419192,3,939.37,1,176.339981,False,SINTEF VRPTW 100 customers
R210,regret_insertion,full_ftv,4,2184.353574,True,0,0.419192,3,939.37,1,132.533887,False,SINTEF VRPTW 100 customers
R211,greedy_insertion,fast_only,3,1292.848628,True,0,0.672258,2,885.71,1,45.967487,False,SINTEF VRPTW 100 customers
R211,greedy_insertion,fast_repair,3,1292.848628,True,0,0.672258,2,885.71,1,45.967487,False,SINTEF VRPTW 100 customers
R211,greedy_insertion,fast_repair_merge,3,1292.848628,True,0,0.672258,2,885.71,1,45.967487,False,SINTEF VRPTW 100 customers
R211,greedy_insertion,fast_repair_merge_elim,3,1292.848628,True,0,0.672258,2,885.71,1,45.967487,False,SINTEF VRPTW 100 customers
R211,greedy_insertion,full_ftv,3,970.494538,True,0,0.672258,2,885.71,1,9.572494,False,SINTEF VRPTW 100 customers
R211,nearest_neighbor,fast_only,5,1268.644772,True,0,0.008997,2,885.71,3,43.234780,False,SINTEF VRPTW 100 customers
R211,nearest_neighbor,fast_repair,5,1268.644772,True,0,0.008997,2,885.71,3,43.234780,False,SINTEF VRPTW 100 customers
R211,nearest_neighbor,fast_repair_merge,4,1227.741921,True,0,0.008997,2,885.71,2,38.616694,False,SINTEF VRPTW 100 customers
R211,nearest_neighbor,fast_repair_merge_elim,3,1149.371152,True,0,0.008997,2,885.71,1,29.768339,False,SINTEF VRPTW 100 customers
R211,nearest_neighbor,full_ftv,3,1046.083378,True,0,0.008997,2,885.71,1,18.106759,False,SINTEF VRPTW 100 customers
R211,regret_insertion,fast_only,4,2214.590708,True,0,0.578452,2,885.71,2,150.035645,False,SINTEF VRPTW 100 customers
R211,regret_insertion,fast_repair,4,2214.590708,True,0,0.578452,2,885.71,2,150.035645,False,SINTEF VRPTW 100 customers
R211,regret_insertion,fast_repair_merge,4,2214.590708,True,0,0.578452,2,885.71,2,150.035645,False,SINTEF VRPTW 100 customers
R211,regret_insertion,fast_repair_merge_elim,4,2214.590708,True,0,0.578452,2,885.71,2,150.035645,False,SINTEF VRPTW 100 customers
R211,regret_insertion,full_ftv,4,1318.183148,True,0,0.578452,2,885.71,2,48.827850,False,SINTEF VRPTW 100 customers
RC101,greedy_insertion,fast_only,18,2332.412676,True,0,0.321898,14,1696.95,4,37.447342,False,SINTEF VRPTW 100 customers
RC101,greedy_insertion,fast_repair,18,2332.412676,True,0,0.321898,14,1696.95,4,37.447342,False,SINTEF VRPTW 100 customers
RC101,greedy_insertion,fast_repair_merge,18,2332.412676,True,0,0.321898,14,1696.95,4,37.447342,False,SINTEF VRPTW 100 customers
RC101,greedy_insertion,fast_repair_merge_elim,18,2332.412676,True,0,0.321898,14,1696.95,4,37.447342,False,SINTEF VRPTW 100 customers
RC101,greedy_insertion,full_ftv,18,2134.991775,True,0,0.321898,14,1696.95,4,25.813476,False,SINTEF VRPTW 100 customers
RC101,nearest_neighbor,fast_only,27,2711.298077,False,1,0.007727,14,1696.95,13,59.774777,False,SINTEF VRPTW 100 customers
RC101,nearest_neighbor,fast_repair,27,2711.298077,False,1,0.007727,14,1696.95,13,59.774777,False,SINTEF VRPTW 100 customers
RC101,nearest_neighbor,fast_repair_merge,23,2650.556768,True,0,0.007727,14,1696.95,9,56.195337,False,SINTEF VRPTW 100 customers
RC101,nearest_neighbor,fast_repair_merge_elim,18,2172.812473,True,0,0.007727,14,1696.95,4,28.042221,False,SINTEF VRPTW 100 customers
RC101,nearest_neighbor,full_ftv,18,2057.430411,True,0,0.007727,14,1696.95,4,21.242842,False,SINTEF VRPTW 100 customers
RC101,regret_insertion,fast_only,24,3079.354092,True,0,0.342517,14,1696.95,10,81.464044,False,SINTEF VRPTW 100 customers
RC101,regret_insertion,fast_repair,24,3079.354092,True,0,0.342517,14,1696.95,10,81.464044,False,SINTEF VRPTW 100 customers
RC101,regret_insertion,fast_repair_merge,24,3079.354092,True,0,0.342517,14,1696.95,10,81.464044,False,SINTEF VRPTW 100 customers
RC101,regret_insertion,fast_repair_merge_elim,22,2868.618614,True,0,0.342517,14,1696.95,8,69.045559,False,SINTEF VRPTW 100 customers
RC101,regret_insertion,full_ftv,18,2137.219960,True,0,0.342517,14,1696.95,4,25.944781,False,SINTEF VRPTW 100 customers
RC102,greedy_insertion,fast_only,17,2270.359671,True,0,0.340020,12,1554.75,5,46.027314,False,SINTEF VRPTW 100 customers
RC102,greedy_insertion,fast_repair,17,2270.359671,True,0,0.340020,12,1554.75,5,46.027314,False,SINTEF VRPTW 100 customers
RC102,greedy_insertion,fast_repair_merge,17,2270.359671,True,0,0.340020,12,1554.75,5,46.027314,False,SINTEF VRPTW 100 customers
RC102,greedy_insertion,fast_repair_merge_elim,17,2270.359671,True,0,0.340020,12,1554.75,5,46.027314,False,SINTEF VRPTW 100 customers
